CRSE_ID,CRSE_OFFER_NBR,CRSE_EFFDT,SUBJECT,CRSE_CODE,COURSE_TITLE_LONG,ACAD_ORG_MAU_DESCRFORMAL,ACAD_ORG_U1_DESCRFORMAL,RQRMNT_GROUP,EFFDT,DESCR254A,RQRMNT_USEAGE,RQRMNT_LIST_SEQ,RQ_CONNECT_TYPE,MIN_CRSES_REQD,MIN_UNITS_REQD,GRADE_POINTS_MIN,GPA_REQUIRED,RQ_LINE_KEY_NBR,RQ_GRP_LINE_NBR,RQ_GRP_LINE_TYPE,REQUIREMENT,REQUISITE_TYPE,SSR_DESCR80,RQDET_CRSE_ID,RQDET_CRSE,RQ_CONNECT,PARENTHESIS,MIN_CRSES_REQD,MIN_UNITS_REQD,CONDITION_CODE,CONDITION_OPERATOR,CONDITION_DATA,DESCR,RQRMNT_USEAGE,RQRMNT_LIST_SEQ,RQ_CONNECT_TYPE,MIN_CRSES_REQD,MIN_UNITS_REQD,GRADE_POINTS_MIN,GPA_REQUIRED,RQ_LINE_KEY_NBR,RQ_LINE_DET_SEQ,RQ_LINE_DET_TYPE,COURSE_LIST,CONDITION_CODE,CONDITION_OPERATOR,CONDITION_DATA,CourseList
122953,1,00:00.0,WS,490,Independent Study,College of Arts and Letters,"Program in Women, Gender and Social Justice",606963,00:00.0,Restrictions: Open only to juniors or seniors; approval of program.    ,ENR,1,OR,0,0,0,0,2,20,COND, , ,Honors, ,,OR, ,0,0,PL,IN,116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
122954,1,00:00.0,WS,492,Advanced Seminar in Women's and Gender Studies  (W),College of Arts and Letters,"Program in Women, Gender and Social Justice",606965,00:00.0,Prerequisite: (WS 201 or approval of college) and completion of Tier I writing requirement    Restrictions: Not open to freshmen or sophomores.    ,ENR,1,OR,0,0,0,0,1,10,CRSE, ,PRE,WS 201,122946,"WS 201 (122946-College of Arts and Letters Program in Women, Gender and Social Justice)", ,(,0,0, , , ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
122954,1,00:00.0,WS,492,Advanced Seminar in Women's and Gender Studies  (W),College of Arts and Letters,"Program in Women, Gender and Social Justice",606965,00:00.0,Prerequisite: (WS 201 or approval of college) and completion of Tier I writing requirement    Restrictions: Not open to freshmen or sophomores.    ,ENR,1,OR,0,0,0,0,2,20,RQ,2083,PRE, , ,,AND, ,0,0, , , ,Tier I Writing Requirement,ENR,1,AND,0,0,0,0,1,1,CLST,4, , , ,"WRA 101 (125835-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 195H (116999-College of Arts and Letters Writing, Rhetoric, and Cultures), LB 133 (119797-Lyman Briggs College Lyman Briggs Dean), MC 111 (120116-James Madison College James Madison College Dean), MC 112 (120117-James Madison College James Madison College Dean), RCAH 111 (123305-Residential College in Arts and Humanities Residential College in Arts and Humanities Dean), AL 110 (126059-College of Arts and Letters Arts and Letters Dean)"
122954,1,00:00.0,WS,492,Advanced Seminar in Women's and Gender Studies  (W),College of Arts and Letters,"Program in Women, Gender and Social Justice",606965,00:00.0,Prerequisite: (WS 201 or approval of college) and completion of Tier I writing requirement    Restrictions: Not open to freshmen or sophomores.    ,ENR,1,OR,0,0,0,0,2,20,RQ,2083,PRE, , ,,AND, ,0,0, , , ,Tier I Writing Requirement,ENR,1,AND,0,0,0,0,1,2,CLST,7880,NA,EQ, ,"WRA 110 (116990-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 195H (116999-College of Arts and Letters Writing, Rhetoric, and Cultures), LB 133 (119797-Lyman Briggs College Lyman Briggs Dean), AL 192 (116554-College of Arts and Letters Arts and Letters Dean), AL 192H (116555-College of Arts and Letters Arts and Letters Dean), WRA 115 (116991-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 120 (116992-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 125 (116993-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 130 (116994-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 135 (116995-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 140 (116996-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 145 (116997-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 150 (116998-College of Arts and Letters Writing, Rhetoric, and Cultures)"
122954,1,00:00.0,WS,492,Advanced Seminar in Women's and Gender Studies  (W),College of Arts and Letters,"Program in Women, Gender and Social Justice",606965,00:00.0,Prerequisite: (WS 201 or approval of college) and completion of Tier I writing requirement    Restrictions: Not open to freshmen or sophomores.    ,ENR,1,OR,0,0,0,0,2,20,RQ,2083,PRE, , ,,AND, ,0,0, , , ,Tier I Writing Requirement,ENR,1,AND,0,0,0,0,1,7,CLST,4,NA,EQ, ,"WRA 101 (125835-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 195H (116999-College of Arts and Letters Writing, Rhetoric, and Cultures), LB 133 (119797-Lyman Briggs College Lyman Briggs Dean), MC 111 (120116-James Madison College James Madison College Dean), MC 112 (120117-James Madison College James Madison College Dean), RCAH 111 (123305-Residential College in Arts and Humanities Residential College in Arts and Humanities Dean), AL 110 (126059-College of Arts and Letters Arts and Letters Dean)"
122954,1,00:00.0,WS,492,Advanced Seminar in Women's and Gender Studies  (W),College of Arts and Letters,"Program in Women, Gender and Social Justice",606965,00:00.0,Prerequisite: (WS 201 or approval of college) and completion of Tier I writing requirement    Restrictions: Not open to freshmen or sophomores.    ,ENR,1,OR,0,0,0,0,2,20,RQ,2083,PRE, , ,,AND, ,0,0, , , ,Tier I Writing Requirement,ENR,1,AND,0,0,0,0,1,8,CLST,7880,NA,EQ, ,"WRA 110 (116990-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 195H (116999-College of Arts and Letters Writing, Rhetoric, and Cultures), LB 133 (119797-Lyman Briggs College Lyman Briggs Dean), AL 192 (116554-College of Arts and Letters Arts and Letters Dean), AL 192H (116555-College of Arts and Letters Arts and Letters Dean), WRA 115 (116991-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 120 (116992-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 125 (116993-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 130 (116994-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 135 (116995-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 140 (116996-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 145 (116997-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 150 (116998-College of Arts and Letters Writing, Rhetoric, and Cultures)"
122954,1,00:00.0,WS,492,Advanced Seminar in Women's and Gender Studies  (W),College of Arts and Letters,"Program in Women, Gender and Social Justice",606965,00:00.0,Prerequisite: (WS 201 or approval of college) and completion of Tier I writing requirement    Restrictions: Not open to freshmen or sophomores.    ,ENR,1,OR,0,0,0,0,2,20,RQ,2083,PRE, , ,,AND, ,0,0, , , ,Tier I Writing Requirement,ENR,1,AND,0,0,0,0,2,1,COND, ,TBL,EQ,244,
122954,1,00:00.0,WS,492,Advanced Seminar in Women's and Gender Studies  (W),College of Arts and Letters,"Program in Women, Gender and Social Justice",606965,00:00.0,Prerequisite: (WS 201 or approval of college) and completion of Tier I writing requirement    Restrictions: Not open to freshmen or sophomores.    ,ENR,1,OR,0,0,0,0,3,40,COND, , ,Honors, ,,OR, ,0,0,PL,IN,116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
122954,1,00:00.0,WS,492,Advanced Seminar in Women's and Gender Studies  (W),College of Arts and Letters,"Program in Women, Gender and Social Justice",606965,00:00.0,Prerequisite: (WS 201 or approval of college) and completion of Tier I writing requirement    Restrictions: Not open to freshmen or sophomores.    ,ENR,1,OR,0,0,0,0,4,30,COND, , ,Not open to Freshmen or Sophomores, ,,AND,),0,0,TBL,EQ,164,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
122957,1,00:00.0,MGI,141,Introductory Human Genetics,College of Natural Science,"Microbiology, Genetics, and Immunology CNS",604568,00:00.0,Restrictions: Not open to students in the Biochemistry and Molecular Biology major or in the Biological Science Major or in the Biomedical Laboratory Science Major or in the Clinical Laboratory Sciences Major or in the Environmental Biology/Microbiol,ENR,1,AND,0,0,0,0,1,10,COND, , , , ,, ,(,0,0,PL,IN,116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
122957,1,00:00.0,MGI,141,Introductory Human Genetics,College of Natural Science,"Microbiology, Genetics, and Immunology CNS",604568,00:00.0,Restrictions: Not open to students in the Biochemistry and Molecular Biology major or in the Biological Science Major or in the Biomedical Laboratory Science Major or in the Clinical Laboratory Sciences Major or in the Environmental Biology/Microbiol,ENR,1,AND,0,0,0,0,2,20,COND, , , , ,,OR,),0,0,PL,NI,255,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
122957,1,00:00.0,MGI,141,Introductory Human Genetics,College of Natural Science,"Microbiology, Genetics, and Immunology CNS",604568,00:00.0,Restrictions: Not open to students in the Biochemistry and Molecular Biology major or in the Biological Science Major or in the Biomedical Laboratory Science Major or in the Clinical Laboratory Sciences Major or in the Environmental Biology/Microbiol,ENR,1,AND,0,0,0,0,3,30,RQ,3176,PRE, , ,,AND, ,0,0, , , ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,CLST,7918,NA,EQ, ,"IBIO 341 (122964-College of Natural Science Integrative Biology), PLB 341 (122964-College of Natural Science Integrative Biology)"
122957,1,00:00.0,MGI,141,Introductory Human Genetics,College of Natural Science,"Microbiology, Genetics, and Immunology CNS",604568,00:00.0,Restrictions: Not open to students in the Biochemistry and Molecular Biology major or in the Biological Science Major or in the Biomedical Laboratory Science Major or in the Clinical Laboratory Sciences Major or in the Environmental Biology/Microbiol,ENR,1,AND,0,0,0,0,4,40,RQ,3176,CO, , ,,AND, ,0,0, , , ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,CLST,7918,NA,EQ, ,"IBIO 341 (122964-College of Natural Science Integrative Biology), PLB 341 (122964-College of Natural Science Integrative Biology)"
122958,1,00:00.0,IBIO,313,Animal Behavior,College of Natural Science,Integrative Biology,603116,00:00.0,"Prerequisite: BS 162 or LB 144 or BS 182H    Restrictions: Not open to freshmen.    Semester Alias: ZOL 213, ZOL 313    ",ENR,1,OR,0,0,0,0,1,10,COND, , , , ,, , ,0,0,PL,IN,116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
122958,1,00:00.0,IBIO,313,Animal Behavior,College of Natural Science,Integrative Biology,603116,00:00.0,"Prerequisite: BS 162 or LB 144 or BS 182H    Restrictions: Not open to freshmen.    Semester Alias: ZOL 213, ZOL 313    ",ENR,1,OR,0,0,0,0,2,20,RQ,3229,PRE, , ,,OR,(,0,0, , , ,"IBIO 306,313,328,353,355,360..",ENR,1,AND,0,0,0,0,1,1,CLST,5056,NA,EQ, ,"BS 162 (117186-College of Natural Science Biological Science Program), LB 144 (119798-Lyman Briggs College Lyman Briggs Dean), BS 182H (123050-College of Natural Science Biological Science Program)"
122958,1,00:00.0,IBIO,313,Animal Behavior,College of Natural Science,Integrative Biology,603116,00:00.0,"Prerequisite: BS 162 or LB 144 or BS 182H    Restrictions: Not open to freshmen.    Semester Alias: ZOL 213, ZOL 313    ",ENR,1,OR,0,0,0,0,3,30,COND, , , , ,,AND,),0,0,LVL,NE,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
122959,1,00:00.0,IBIO,320,Developmental Biology,College of Natural Science,Integrative Biology,603117,00:00.0,"Prerequisite: (BS 161 or LB 145 or BS 181H) and (BS 162 or LB 144 or BS 182H)    Semester Alias: ZOL 220, ZOL 320    ",ENR,1,OR,0,0,0,0,1,10,COND, , , , ,, , ,0,0,PL,IN,116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
122959,1,00:00.0,IBIO,320,Developmental Biology,College of Natural Science,Integrative Biology,603117,00:00.0,"Prerequisite: (BS 161 or LB 145 or BS 181H) and (BS 162 or LB 144 or BS 182H)    Semester Alias: ZOL 220, ZOL 320    ",ENR,1,OR,0,0,0,0,2,20,RQ,3223,PRE, , ,,OR, ,0,0, , , ,"IBIO 320, 341, 405",ENR,1,AND,0,0,0,0,1,1,CLST,7506,NA,EQ, ,"BS 161 (117187-College of Natural Science Biological Science Program), LB 145 (119799-Lyman Briggs College Lyman Briggs Dean), BS 181H (123051-College of Natural Science Biological Science Program)"
122959,1,00:00.0,IBIO,320,Developmental Biology,College of Natural Science,Integrative Biology,603117,00:00.0,"Prerequisite: (BS 161 or LB 145 or BS 181H) and (BS 162 or LB 144 or BS 182H)    Semester Alias: ZOL 220, ZOL 320    ",ENR,1,OR,0,0,0,0,2,20,RQ,3223,PRE, , ,,OR, ,0,0, , , ,"IBIO 320, 341, 405",ENR,1,AND,0,0,0,0,2,1,CLST,5056,NA,EQ, ,"BS 162 (117186-College of Natural Science Biological Science Program), LB 144 (119798-Lyman Briggs College Lyman Briggs Dean), BS 182H (123050-College of Natural Science Biological Science Program)"
122960,1,00:00.0,IBIO,328,Comparative Anatomy and Biology of Vertebrates,College of Natural Science,Integrative Biology,603118,00:00.0,"Prerequisite: BS 162 or LB 144 or BS 182H    Semester Alias: ZOL 228, ZOL 328    ",ENR,1,OR,0,0,0,0,1,10,COND, , , , ,, , ,0,0,PL,IN,116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
122960,1,00:00.0,IBIO,328,Comparative Anatomy and Biology of Vertebrates,College of Natural Science,Integrative Biology,603118,00:00.0,"Prerequisite: BS 162 or LB 144 or BS 182H    Semester Alias: ZOL 228, ZOL 328    ",ENR,1,OR,0,0,0,0,2,20,RQ,3229,PRE, , ,,OR, ,0,0, , , ,"IBIO 306,313,328,353,355,360..",ENR,1,AND,0,0,0,0,1,1,CLST,5056,NA,EQ, ,"BS 162 (117186-College of Natural Science Biological Science Program), LB 144 (119798-Lyman Briggs College Lyman Briggs Dean), BS 182H (123050-College of Natural Science Biological Science Program)"
122964,1,00:00.0,IBIO,341,Fundamental Genetics,College of Natural Science,Integrative Biology,603119,00:00.0,Prerequisite: (BS 161 or LB 145 or BS 181H) and (BS 162 or LB 144 or BS 182H). Semester Alias: ZOL 341    Interdepartmental With: Plant Biology,ENR,1,OR,0,0,0,0,1,10,COND, , , , ,, , ,0,0,PL,IN,116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
122964,1,00:00.0,IBIO,341,Fundamental Genetics,College of Natural Science,Integrative Biology,603119,00:00.0,Prerequisite: (BS 161 or LB 145 or BS 181H) and (BS 162 or LB 144 or BS 182H). Semester Alias: ZOL 341    Interdepartmental With: Plant Biology,ENR,1,OR,0,0,0,0,2,20,RQ,3223,PRE, , ,,OR, ,0,0, , , ,"IBIO 320, 341, 405",ENR,1,AND,0,0,0,0,1,1,CLST,7506,NA,EQ, ,"BS 161 (117187-College of Natural Science Biological Science Program), LB 145 (119799-Lyman Briggs College Lyman Briggs Dean), BS 181H (123051-College of Natural Science Biological Science Program)"
122964,1,00:00.0,IBIO,341,Fundamental Genetics,College of Natural Science,Integrative Biology,603119,00:00.0,Prerequisite: (BS 161 or LB 145 or BS 181H) and (BS 162 or LB 144 or BS 182H). Semester Alias: ZOL 341    Interdepartmental With: Plant Biology,ENR,1,OR,0,0,0,0,2,20,RQ,3223,PRE, , ,,OR, ,0,0, , , ,"IBIO 320, 341, 405",ENR,1,AND,0,0,0,0,2,1,CLST,5056,NA,EQ, ,"BS 162 (117186-College of Natural Science Biological Science Program), LB 144 (119798-Lyman Briggs College Lyman Briggs Dean), BS 182H (123050-College of Natural Science Biological Science Program)"
122964,2,00:00.0,PLB,341,Fundamental Genetics,College of Natural Science,Integrative Biology,603119,00:00.0,Prerequisite: (BS 161 or LB 145 or BS 181H) and (BS 162 or LB 144 or BS 182H). Semester Alias: ZOL 341    Interdepartmental With: Plant Biology,ENR,1,OR,0,0,0,0,1,10,COND, , , , ,, , ,0,0,PL,IN,116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
122964,2,00:00.0,PLB,341,Fundamental Genetics,College of Natural Science,Integrative Biology,603119,00:00.0,Prerequisite: (BS 161 or LB 145 or BS 181H) and (BS 162 or LB 144 or BS 182H). Semester Alias: ZOL 341    Interdepartmental With: Plant Biology,ENR,1,OR,0,0,0,0,2,20,RQ,3223,PRE, , ,,OR, ,0,0, , , ,"IBIO 320, 341, 405",ENR,1,AND,0,0,0,0,1,1,CLST,7506,NA,EQ, ,"BS 161 (117187-College of Natural Science Biological Science Program), LB 145 (119799-Lyman Briggs College Lyman Briggs Dean), BS 181H (123051-College of Natural Science Biological Science Program)"
122964,2,00:00.0,PLB,341,Fundamental Genetics,College of Natural Science,Integrative Biology,603119,00:00.0,Prerequisite: (BS 161 or LB 145 or BS 181H) and (BS 162 or LB 144 or BS 182H). Semester Alias: ZOL 341    Interdepartmental With: Plant Biology,ENR,1,OR,0,0,0,0,2,20,RQ,3223,PRE, , ,,OR, ,0,0, , , ,"IBIO 320, 341, 405",ENR,1,AND,0,0,0,0,2,1,CLST,5056,NA,EQ, ,"BS 162 (117186-College of Natural Science Biological Science Program), LB 144 (119798-Lyman Briggs College Lyman Briggs Dean), BS 182H (123050-College of Natural Science Biological Science Program)"
122969,1,00:00.0,FW,353,Marine Biology,College of Agriculture and Natural Resources,Fisheries and Wildlife,603120,00:00.0,Prerequisite: (BS 162 or LB 144 or BS 182H) and completion of Tier I writing requirement    Semester Alias: ZOL 353    ,ENR,1,OR,0,0,0,0,1,10,COND, , , , ,, , ,0,0,PL,IN,116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
122969,1,00:00.0,FW,353,Marine Biology,College of Agriculture and Natural Resources,Fisheries and Wildlife,603120,00:00.0,Prerequisite: (BS 162 or LB 144 or BS 182H) and completion of Tier I writing requirement    Semester Alias: ZOL 353    ,ENR,1,OR,0,0,0,0,2,20,RQ,3229,PRE, , ,,OR,(,0,0, , , ,"IBIO 306,313,328,353,355,360..",ENR,1,AND,0,0,0,0,1,1,CLST,5056,NA,EQ, ,"BS 162 (117186-College of Natural Science Biological Science Program), LB 144 (119798-Lyman Briggs College Lyman Briggs Dean), BS 182H (123050-College of Natural Science Biological Science Program)"
122969,1,00:00.0,FW,353,Marine Biology,College of Agriculture and Natural Resources,Fisheries and Wildlife,603120,00:00.0,Prerequisite: (BS 162 or LB 144 or BS 182H) and completion of Tier I writing requirement    Semester Alias: ZOL 353    ,ENR,1,OR,0,0,0,0,3,30,RQ,2083,PRE, , ,,AND,),0,0, , , ,Tier I Writing Requirement,ENR,1,AND,0,0,0,0,1,1,CLST,4, , , ,"WRA 101 (125835-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 195H (116999-College of Arts and Letters Writing, Rhetoric, and Cultures), LB 133 (119797-Lyman Briggs College Lyman Briggs Dean), MC 111 (120116-James Madison College James Madison College Dean), MC 112 (120117-James Madison College James Madison College Dean), RCAH 111 (123305-Residential College in Arts and Humanities Residential College in Arts and Humanities Dean), AL 110 (126059-College of Arts and Letters Arts and Letters Dean)"
122969,1,00:00.0,FW,353,Marine Biology,College of Agriculture and Natural Resources,Fisheries and Wildlife,603120,00:00.0,Prerequisite: (BS 162 or LB 144 or BS 182H) and completion of Tier I writing requirement    Semester Alias: ZOL 353    ,ENR,1,OR,0,0,0,0,3,30,RQ,2083,PRE, , ,,AND,),0,0, , , ,Tier I Writing Requirement,ENR,1,AND,0,0,0,0,1,2,CLST,7880,NA,EQ, ,"WRA 110 (116990-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 195H (116999-College of Arts and Letters Writing, Rhetoric, and Cultures), LB 133 (119797-Lyman Briggs College Lyman Briggs Dean), AL 192 (116554-College of Arts and Letters Arts and Letters Dean), AL 192H (116555-College of Arts and Letters Arts and Letters Dean), WRA 115 (116991-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 120 (116992-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 125 (116993-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 130 (116994-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 135 (116995-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 140 (116996-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 145 (116997-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 150 (116998-College of Arts and Letters Writing, Rhetoric, and Cultures)"
122969,1,00:00.0,FW,353,Marine Biology,College of Agriculture and Natural Resources,Fisheries and Wildlife,603120,00:00.0,Prerequisite: (BS 162 or LB 144 or BS 182H) and completion of Tier I writing requirement    Semester Alias: ZOL 353    ,ENR,1,OR,0,0,0,0,3,30,RQ,2083,PRE, , ,,AND,),0,0, , , ,Tier I Writing Requirement,ENR,1,AND,0,0,0,0,1,7,CLST,4,NA,EQ, ,"WRA 101 (125835-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 195H (116999-College of Arts and Letters Writing, Rhetoric, and Cultures), LB 133 (119797-Lyman Briggs College Lyman Briggs Dean), MC 111 (120116-James Madison College James Madison College Dean), MC 112 (120117-James Madison College James Madison College Dean), RCAH 111 (123305-Residential College in Arts and Humanities Residential College in Arts and Humanities Dean), AL 110 (126059-College of Arts and Letters Arts and Letters Dean)"
122969,1,00:00.0,FW,353,Marine Biology,College of Agriculture and Natural Resources,Fisheries and Wildlife,603120,00:00.0,Prerequisite: (BS 162 or LB 144 or BS 182H) and completion of Tier I writing requirement    Semester Alias: ZOL 353    ,ENR,1,OR,0,0,0,0,3,30,RQ,2083,PRE, , ,,AND,),0,0, , , ,Tier I Writing Requirement,ENR,1,AND,0,0,0,0,1,8,CLST,7880,NA,EQ, ,"WRA 110 (116990-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 195H (116999-College of Arts and Letters Writing, Rhetoric, and Cultures), LB 133 (119797-Lyman Briggs College Lyman Briggs Dean), AL 192 (116554-College of Arts and Letters Arts and Letters Dean), AL 192H (116555-College of Arts and Letters Arts and Letters Dean), WRA 115 (116991-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 120 (116992-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 125 (116993-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 130 (116994-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 135 (116995-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 140 (116996-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 145 (116997-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 150 (116998-College of Arts and Letters Writing, Rhetoric, and Cultures)"
